mode,frequency_GHz,node,real,imag
9,41.85009,2,-3.5467119789983983e-15,5.9657716963221194e-15
8,42.05009,2,-4.27336831407278e-15,-3.056234065941223e-14
7,42.25009,2,7.026204261046776e-14,6.76486197663304e-14
6,42.45009,2,-2.163417319465626e-13,-2.38166490628435e-14
5,42.650090000000006,2,2.919886597304278e-13,-1.7486275906623063e-13
4,42.85009,2,-1.3880988359006555e-13,3.3770070489127453e-13
3,43.050090000000004,2,-6.047040914782349e-14,-2.477565812695301e-13
2,43.25009,2,7.555780290874169e-14,6.766607313633592e-14
1,43.45009,2,-1.246108223062605e-14,-4.167987214504859e-15
0,43.650090000000006,2,-3.0296239626855923e-15,3.159090361975282e-15
15,45.5001,2,1.6784626782009733e-20,-4.923693388853745e-21
14,45.70009999999999,2,1.3397628342823801e-21,-3.008558210998613e-21
13,45.9001,2,4.418870916136822e-21,1.1625313017796351e-20
12,46.1001,2,1.8025892945895903e-20,2.8421843450085366e-21
11,46.3001,2,1.9167028068936044e-20,-5.718765546618666e-21
10,46.500099999999996,2,9.217535757003968e-21,-4.056281380211771e-21
9,46.7001,2,-6.957791172635186e-22,1.641408535924597e-20
8,46.900099999999995,2,1.0243781968473056e-21,2.9298242286987918e-21
7,47.1001,2,-1.6899991867544135e-20,-9.36806137995988e-21
6,47.30010000000001,2,-3.473648758529602e-21,6.267770019903396e-21
5,47.500099999999996,2,-4.365000380170293e-21,1.3956690979098426e-20
4,47.700100000000006,2,5.289702781731226e-21,5.8001582836213435e-21
3,47.9001,2,-1.1094984734949481e-21,2.4220948271599293e-21
2,48.100100000000005,2,8.014835593843237e-21,-4.069940358503818e-21
1,48.3001,2,-2.858523913537193e-20,1.004140519152335e-20
0,48.5001,2,-5.318915984697328e-20,2.40240756190062e-21
15,50.350109999999994,2,1.6100328589679856e-20,2.6716224799526865e-21
14,50.55010999999999,2,-1.0604356750151243e-20,8.3888158459113e-21
13,50.75011,2,-6.370302920841544e-20,-1.208799600696147e-19
12,50.95011,2,9.35640288140111e-19,4.679772567748419e-19
11,51.15011,2,-6.009296382954023e-18,1.2838594383263276e-18
10,51.35011,2,1.7689074729253358e-17,-2.1686386128747424e-17
9,51.55011,2,-1.5478870058719752e-18,9.69232532287193e-17
8,51.75011,2,-1.5216193664164628e-16,-2.0231745526356145e-16
7,51.950109999999995,2,4.774703966613473e-16,1.3305545290823314e-16
6,52.15011,2,-6.705799185695525e-16,2.6474185078073026e-16
5,52.350109999999994,2,4.022415916456866e-16,-6.499899099924455e-16
4,52.550110000000004,2,4.329185087437676e-17,5.667786142759473e-16
3,52.75011000000001,2,-1.7281600878177756e-16,-2.109984228262274e-16
2,52.95011,2,6.264065092046287e-17,2.2641282484944793e-17
1,53.150110000000005,2,3.9776765205807646e-19,-4.372187055959972e-18
0,53.35011,2,-1.6135415415401621e-18,3.492042113346727e-18
15,55.20011999999999,2,-9.634402418974503e-21,-3.747132681200961e-21
14,55.400119999999994,2,1.4720377861284869e-21,2.600469373949689e-21
13,55.600120000000004,2,-8.366028288703269e-21,6.264943706095953e-21
12,55.80012,2,-6.594632934759616e-21,4.3437415366898365e-21
11,56.00012,2,2.6761736561474274e-21,-1.5035456783491966e-20
10,56.20012,2,-4.124397731618586e-21,-2.195659433780298e-21
9,56.40012,2,1.2561141510154243e-20,1.1757975243033118e-21
8,56.60012,2,-1.0972103539540959e-20,-3.686346017986325e-21
7,56.80012,2,2.7577679918034815e-21,-1.9274515855362696e-21
6,57.000119999999995,2,-5.345561736500503e-21,-8.74620160704866e-22
5,57.20012,2,-4.800891529560926e-21,-1.54808247025234e-21
4,57.40012000000001,2,-7.886763155034283e-22,4.617983464834467e-23
3,57.600120000000004,2,8.154449084910624e-21,-9.090153158281556e-21
2,57.80012000000001,2,-5.323132384168975e-21,4.1490232845587305e-21
1,58.00012,2,2.4455050856658422e-20,-1.1815101892124083e-20
0,58.200120000000005,2,-1.2101366344961109e-20,-1.8169420708869838e-23
15,60.050129999999996,2,-2.7476209710756646e-21,-2.7275168558484677e-21
14,60.25012999999999,2,2.695830628560702e-21,4.4174411260013346e-21
13,60.45013,2,-4.460363761765422e-21,2.5876593396659074e-21
12,60.650130000000004,2,1.9622758104749193e-20,2.2753333679899134e-22
11,60.85013,2,-7.345876726881287e-20,6.429012986042854e-20
10,61.05013,2,5.15013995398439e-20,-2.7827577950934704e-19
9,61.25013,2,2.978915652006996e-19,5.725168553269386e-19
8,61.45013,2,-1.049175688238803e-18,-4.730263003935787e-19
7,61.65013,2,1.5650420898982799e-18,-3.416605333822654e-19
6,61.85013,2,-1.1050212067612487e-18,1.2650402743339673e-18
5,62.050129999999996,2,1.1109208405500373e-19,-1.2984990981760507e-18
4,62.250130000000006,2,3.554218183491166e-19,6.085916913589652e-19
3,62.450129999999994,2,-2.0840544947273573e-19,-1.0869369808279664e-19
2,62.650130000000004,2,2.6782313670025255e-20,4.899034320373316e-22
1,62.85013000000001,2,-1.7885517962181828e-20,-6.719477359487367e-21
0,63.05013,2,-8.372126562428981e-21,8.219628740734452e-21
15,64.90014,2,1.578289426018544e-21,2.57651824047551e-21
14,65.10014,2,-6.728565958426711e-21,1.20338992439493e-21
13,65.30014,2,1.891950817077199e-21,3.78411591684294e-21
12,65.50014,2,-3.959091796465229e-21,2.356469866246651e-21
11,65.70014,2,-1.0872293272988141e-21,-1.042189745973089e-21
10,65.90014000000001,2,6.114779071854112e-22,5.399057982037531e-22
9,66.10014,2,-7.883799630103468e-21,-1.3210176566588776e-21
8,66.30014,2,2.477429999928281e-21,-1.0967467904285544e-21
7,66.50014,2,-5.1206658457536655e-21,6.2366435291881936e-21
6,66.70014,2,2.3342487445599704e-21,1.2385648817033926e-21
5,66.90014,2,3.9231529858971673e-22,-2.42600629555506e-21
4,67.10014,2,7.337618732506598e-23,-3.64259278140418e-21
3,67.30014,2,8.882872144146868e-22,-4.046642425647393e-21
2,67.50014,2,2.3339558214164855e-21,1.492125191473604e-21
1,67.70014,2,-9.603334364137879e-21,6.17842368210288e-21
0,67.90014000000001,2,-1.5370255526251033e-20,2.6671533427757812e-20
15,69.75014999999999,2,3.3870075652914096e-21,3.090201690977761e-21
14,69.95015,2,6.944633944070992e-22,3.429998062918181e-21
13,70.15015000000001,2,2.237598762124519e-21,-1.7186842787020073e-21
12,70.35015,2,1.4269210617785522e-21,1.6173129497841876e-21
11,70.55015,2,7.662837915282402e-22,2.506801362491374e-21
10,70.75015,2,-5.2393541046931e-22,-2.6458807834397865e-21
9,70.95015000000001,2,-8.795137308973068e-22,-8.346397362048134e-22
8,71.15015,2,-2.898529523928067e-21,2.8133817370003902e-21
7,71.35015,2,3.6415725222732665e-21,-2.4998970822350364e-21
6,71.55015,2,-1.5181408176931416e-21,2.057995676737949e-21
5,71.75015,2,-2.1373011359894e-21,-3.107481970963232e-21
4,71.95015,2,5.080913482385326e-21,1.7176157667560475e-21
3,72.15015,2,-1.4538885729944401e-21,4.495949759811277e-21
2,72.35015000000001,2,-2.0919119303112436e-21,-1.7242331249769917e-21
1,72.55015,2,-1.779956589733802e-21,-7.58669836937285e-21
0,72.75015,2,-8.34988137390521e-21,-7.991446973206539e-21
16,74.40016,2,-1.1374101111818112e-20,4.0597210893769746e-22
15,74.60016,2,1.3601128662636652e-21,8.478936523761915e-21
14,74.80015999999999,2,5.03724587062828e-22,1.0265389544367455e-21
13,75.00016000000001,2,-5.827943069334415e-22,-1.484903223635532e-21
12,75.20016000000001,2,-4.415788433090822e-21,-3.938705669276988e-21
11,75.40016,2,6.824224875900581e-21,1.348499521383741e-21
10,75.60016,2,-1.4497581317893358e-21,2.1832389529157773e-21
9,75.80016,2,1.6091836009234166e-21,-3.0709925256557102e-21
8,76.00016000000001,2,8.728115028332773e-21,-1.3759980842002874e-21
7,76.20016,2,6.653346164816994e-22,7.863267089155139e-22
6,76.40016,2,-1.6472106731802035e-21,1.1820768236426612e-21
5,76.60016,2,-3.1585009436751864e-21,8.837267859679782e-22
4,76.80016,2,-3.6741827534863917e-22,2.4954047898163367e-21
3,77.00016,2,-1.6052720448078452e-21,5.231637845878741e-22
2,77.20016000000001,2,-1.1719019265877549e-21,2.3461914439926144e-21
1,77.40016000000001,2,-1.6880894317885833e-21,-7.981844944866082e-21
0,77.60016,2,8.44770004594561e-21,-2.5101731884111547e-20
16,79.25017,2,9.324116133495169e-21,9.584732742002358e-22
15,79.45017,2,-1.7542917992582458e-21,4.616754112307905e-22
14,79.65017,2,-5.79659423895135e-22,-2.7639295542458627e-21
13,79.85017,2,2.0941319914842345e-21,9.678765303539334e-22
12,80.05017000000001,2,-5.209604442270815e-22,2.3852318643837016e-21
11,80.25017000000001,2,-1.8727402287838694e-21,1.3617578156916733e-21
10,80.45017,2,1.8877707819956137e-21,-9.908517967711692e-22
9,80.65017,2,-4.2254305335665696e-21,-3.675563490024593e-23
8,80.85017,2,-7.962266036205352e-21,-3.5524585886298715e-21
7,81.05017000000001,2,-9.817902566155306e-22,6.79682752196607e-22
6,81.25017,2,9.153569174169032e-22,-3.3417753430119232e-21
5,81.45017,2,5.3541222124739996e-21,1.1619874150380358e-21
4,81.65017,2,-7.649687375591035e-21,-2.3531467946008538e-21
3,81.85017,2,-2.137706776423236e-22,2.75118739549576e-21
2,82.05017000000001,2,4.872480020318793e-22,6.234977288047206e-22
1,82.25017000000001,2,1.3465643391322267e-21,8.859785180977792e-21
16,84.10018,2,7.984660697071865e-21,1.0122169971292897e-21
15,84.30018,2,1.416185223612265e-21,1.2646589002575158e-21
14,84.50018,2,4.4286801263407634e-21,-1.887424611584846e-21
13,84.70018,2,-6.835553209615161e-22,-4.9962241176197424e-21
12,84.90018,2,6.000157034084902e-22,2.3370372083390565e-21
11,85.10018000000001,2,2.8281504350122244e-21,2.071269899604476e-21
10,85.30018000000001,2,-1.6976865598019976e-21,-6.54044996707947e-22
9,85.50018,2,1.7222398273222715e-22,1.4248497859064966e-21
8,85.70018,2,-4.461854391447443e-21,1.9898280919307017e-22
7,85.90018,2,1.329541683504072e-21,2.3000303342676556e-21
6,86.10018000000001,2,1.5492388033690254e-21,1.276529952871103e-21
5,86.30018,2,4.84203620875035e-21,3.2940183491961115e-21
4,86.50018,2,1.5407971310248268e-21,-2.070397615847279e-21
3,86.70018,2,1.0790817034725601e-21,-3.143994954332129e-21
2,86.90018,2,1.918373539819613e-21,-8.135130053395223e-22
16,88.95018999999999,2,-6.828255624427887e-21,1.8937839610451696e-21
15,89.15019,2,-1.8670360637689787e-21,4.051766852466993e-21
14,89.35018999999998,2,1.0649162672413332e-22,4.646781212794265e-22
13,89.55019000000001,2,5.367865687360265e-22,2.3814405446264954e-22
12,89.75019,2,-1.6866062398340143e-21,-2.3248926971375816e-21
11,89.95019,2,3.844637480760818e-21,1.3208658890013958e-21
10,90.15019000000001,2,-3.230523928048548e-21,-6.914615772112641e-22
9,90.35019000000001,2,6.035498023643287e-22,6.2828484940739594e-21
8,90.55019,2,-2.5057679394132844e-21,-3.414535289727881e-21
7,90.75019,2,1.2268480065232914e-21,-5.437725334658967e-22
6,90.95019,2,1.6063076184110104e-21,2.4143608152583495e-21
5,91.15019000000001,2,-1.867725338694627e-21,-2.4281459266090854e-21
4,91.35019,2,2.865096700593302e-21,1.4874273853967375e-21
3,91.55019,2,-1.1117410554185223e-21,-1.368842267135208e-21
16,93.80019999999999,2,-4.295852893478447e-21,-3.2073826220087476e-21
15,94.00019999999999,2,1.7551696620526902e-21,-1.915668661796298e-21
14,94.2002,2,5.799180202784725e-22,-1.152916051508958e-21
13,94.40020000000001,2,9.832918627511578e-22,3.463121046119584e-21
12,94.60020000000002,2,-3.5351932213505786e-23,-5.130575509158205e-22
11,94.8002,2,-1.219044133584336e-21,-1.9979159482526954e-21
10,95.00019999999999,2,-1.5485597370166003e-21,-1.2261463753225715e-21
9,95.20020000000001,2,2.0298804490678547e-21,-3.7652828003228376e-21
8,95.40020000000001,2,-2.5629571842947945e-21,2.260186437963601e-21
7,95.6002,2,-2.332846374612891e-23,-3.3130475811279526e-23
6,95.8002,2,1.088573379413792e-22,1.6761535554879469e-22
5,96.0002,2,-1.7705414268046856e-21,2.166635517632024e-21
4,96.20020000000001,2,-2.891415464642801e-21,-3.2030790250278008e-21
16,98.65020999999999,2,-1.500200578848466e-21,-8.956649805306832e-22
15,98.85020999999999,2,-1.9986985694016975e-21,-7.106097479211449e-22
14,99.05020999999999,2,-9.894890878847423e-22,-3.21956177029966e-22
13,99.25021000000001,2,-2.9840490286038345e-21,-6.522557403467907e-22
12,99.45021000000001,2,3.1288418865086357e-21,-3.783355446468944e-22
11,99.65021000000002,2,-2.2154757487575677e-22,-1.292020778659628e-21
10,99.85020999999999,2,-1.8310597605342058e-22,3.3254677669523554e-21
9,100.05021,2,-3.2429979042159103e-21,-3.875645729660005e-21
8,100.25021000000001,2,3.810171800107069e-21,7.699552860586794e-23
7,100.45021000000001,2,1.4117123559648304e-21,-2.43553417181256e-21
6,100.65021,2,3.428510090502992e-22,-7.70790598452642e-23
5,100.85021,2,2.371817383326223e-22,1.6226704169893072e-21
16,103.50022,2,-1.7410267933394718e-21,2.9199100492283592e-21
15,103.70021999999999,2,1.1944431232949018e-22,5.088218527819809e-22
14,103.90021999999999,2,-6.928711751025581e-22,1.9545427301055763e-21
13,104.10022000000001,2,8.559160249699446e-22,9.237188708496031e-22
12,104.30022,2,-1.1976385192464153e-21,-1.6954875415592294e-22
11,104.50022000000001,2,1.1101756415501406e-21,-5.510048020466667e-22
10,104.70021999999999,2,2.4053069332013534e-21,2.3755092534451887e-21
9,104.90022,2,7.674769445058484e-23,3.012326918694751e-22
8,105.10022000000001,2,-1.163226167279041e-21,6.300155385163479e-22
7,105.30022000000001,2,2.3628566295837366e-21,1.72330808123578e-21
6,105.50022000000001,2,4.272117967038273e-22,-8.81758672940305e-22
16,108.35023,2,-8.999508039981691e-22,-3.390543870116594e-22
15,108.55023,2,-2.700432730845968e-21,2.0857421881673695e-21
14,108.75022999999999,2,6.683533396452602e-23,-1.7726585075003387e-21
13,108.95023000000002,2,-1.363700028443628e-21,1.3933171733575967e-22
12,109.15023,2,8.998158070923493e-23,-3.7156847188938137e-23
11,109.35023000000001,2,-1.738535059513123e-21,-6.762196475080721e-22
10,109.55022999999998,2,7.35701754652851e-23,-2.1703370138426855e-21
9,109.75023000000002,2,-3.19031359098438e-22,4.501451360980753e-22
8,109.95023,2,-9.166060602917642e-22,-1.8892798900340564e-22
7,110.15023000000001,2,-3.429708715083167e-21,-7.714258345770118e-22
16,113.20024,2,-7.458958081213054e-22,1.5018141898329424e-21
15,113.40024,2,-4.3012043040312e-22,-6.41042138135219e-22
14,113.60024,2,-8.26153413794812e-22,-8.20826494809685e-24
13,113.80024000000002,2,-7.499057087761023e-22,7.095568187678729e-22
12,114.00023999999999,2,1.7523263615886327e-21,-1.9866393267204967e-21
11,114.20024000000001,2,-1.4862688413511006e-21,-9.32933508251016e-22
10,114.40024,2,-3.453959087926179e-22,-1.0470911106377103e-21
9,114.60024000000001,2,1.1699678941779257e-21,1.357589368948727e-24
8,114.80024000000002,2,-2.1492582255240623e-21,-2.221337267303343e-21
16,118.05024999999999,2,8.291079496625347e-22,5.7426047853558496e-21
15,118.25025,2,4.6394498820359085e-22,-1.0088542994144731e-21
14,118.45025,2,-7.981688419094428e-22,1.9045383694723602e-21
13,118.65025000000001,2,-4.3595621903651e-23,-7.854697613643052e-22
12,118.85024999999999,2,9.055582702264856e-22,-9.205936806084587e-22
11,119.05025000000002,2,3.803169820825532e-22,-1.0911649190955422e-22
10,119.25025,2,1.0898125532106003e-21,-7.873549904398929e-22
9,119.45025000000001,2,1.8350810303232195e-21,7.288708787484179e-23
16,122.90026,2,3.0134170168798825e-22,-1.3574319298562615e-21
15,123.10025999999999,2,-1.0680642935691664e-22,2.1152751213336956e-21
14,123.30026,2,1.2784805492059801e-21,2.7649303098816156e-22
13,123.50026000000001,2,-8.309837108996327e-22,1.122708419048932e-21
12,123.70026,2,-1.7493034571834134e-21,-1.5453089906741939e-21
11,123.90026000000002,2,-1.14911485939224e-23,-9.413288992336036e-22
10,124.10025999999999,2,9.122861548209392e-22,4.759036723622612e-22
16,127.75027,2,-3.990121152951002e-21,-3.847501166839341e-21
15,127.95027,2,-1.4085149549155457e-21,7.3536452580434985e-22
14,128.15027,2,-3.0064851972118745e-22,-9.050564469221387e-22
13,128.35027000000002,2,1.8624173683268326e-22,4.183105077204618e-22
12,128.55026999999998,2,-1.2156767246590468e-21,5.89342497314001e-22
11,128.75027000000003,2,3.87351417042874e-22,-2.993794845870758e-22
16,132.60028,2,1.1130599304045854e-21,-2.6503070903428354e-21
15,132.80028,2,-5.256793529456554e-22,7.410307591607907e-22
14,133.00028,2,-6.746999435865533e-23,9.737324788374901e-22
13,133.20028000000002,2,-1.3225963431218608e-21,-2.4176184737022897e-22
12,133.40028,2,1.3179186440570459e-21,-1.0614977768428854e-22
16,137.45029,2,6.765235585766317e-22,-1.1712277013607145e-21
15,137.65029,2,1.698510863158371e-21,-1.215303353685104e-22
14,137.85029,2,-4.501413253151451e-22,3.041558083181898e-22
13,138.05029000000002,2,8.45882855325039e-22,-1.6491473925696538e-21
16,142.3003,2,-1.0372029512304305e-21,6.366982432412354e-22
15,142.5003,2,-1.139214084376136e-21,4.499095109774899e-22
14,142.7003,2,-5.426369925976596e-22,5.5486774717958195e-22
16,147.15031,2,2.18713051755732e-21,1.2109582491513647e-21
15,147.35031,2,-1.2286988502488413e-21,-2.0745790747563438e-23
16,152.00032000000002,2,-1.489519591282283e-21,1.5447673829970652e-21
