mode,frequency_GHz,node,real,imag
4,28.480000000000004,13,0.0,-0.0
5,35.6,13,0.00639117937909837,0.01596120670238472
6,42.720000000000006,13,0.0,-0.0
7,49.84,13,0.0012799364022281197,-0.00043701951167770837
8,56.96000000000001,13,0.0,-0.0
9,64.08000000000001,13,-9.222668466542056e-5,-7.944900831171337e-5
10,71.2,13,0.0,-0.0
11,78.32000000000001,13,-4.069246307379603e-6,1.5842649442527356e-5
12,85.44000000000001,13,0.0,-0.0
13,92.56000000000002,13,2.010947784019918e-6,-1.349298108474924e-7
14,99.68,13,0.0,-0.0
15,106.80000000000001,13,-1.1747162437390184e-7,-2.29055172385919e-7
16,113.92000000000002,13,0.0,-0.0
17,121.04,13,-2.3961701917373892e-8,2.625479103339826e-8
18,128.16000000000003,13,0.0,-0.0
19,135.28,13,4.470740826492355e-9,2.674119227963055e-9
20,142.4,13,0.0,-0.0
1,7.120000000000001,14,2.798139623677359,-0.8296444394934369
2,14.240000000000002,14,0.0,-0.0
3,21.360000000000003,14,-0.05573588497373217,-0.09410983208645632
4,28.480000000000004,14,0.0,-0.0
5,35.6,14,-0.01784157690391223,-0.004078982573251859
6,42.720000000000006,14,0.0,-0.0
7,49.84,14,-0.001280299616689927,0.0008128726003500613
8,56.96000000000001,14,0.0,-0.0
9,64.08000000000001,14,4.265684881529819e-5,0.00014611760987884417
10,71.2,14,0.0,-0.0
11,78.32000000000001,14,2.157415125501042e-5,2.2976566352621507e-6
12,85.44000000000001,14,0.0,-0.0
13,92.56000000000002,14,1.5661201750671635e-6,-2.4024137623363723e-6
14,99.68,14,0.0,-0.0
15,106.80000000000001,14,-2.185305056859733e-7,-3.3421190086529263e-7
16,113.92000000000002,14,0.0,-0.0
17,121.04,14,-5.761430898487104e-8,7.617628627398033e-9
18,128.16000000000003,14,0.0,-0.0
19,135.28,14,-1.5233552154018692e-9,6.9970400316427646e-9
20,142.4,14,0.0,-0.0
1,7.120000000000001,15,2.8823330709960326,0.3946263234327783
2,14.240000000000002,15,0.0,-0.0
3,21.360000000000003,15,0.0817121377018185,-0.09178425239800417
4,28.480000000000004,15,0.0,-0.0
5,35.6,15,0.012750231635261297,-0.014114085405571594
6,42.720000000000006,15,0.0,-0.0
7,49.84,15,0.0012447773145581444,-0.001132235663737574
8,56.96000000000001,15,0.0,-0.0
9,64.08000000000001,15,4.82434277920036e-5,-0.00015414029136032772
10,71.2,15,0.0,-0.0
11,78.32000000000001,15,-1.0652286665962769e-6,-2.4763044936282285e-5
12,85.44000000000001,15,0.0,-0.0
13,92.56000000000002,15,-9.267378705572708e-7,-3.2633432270987403e-6
14,99.68,15,0.0,-0.0
15,106.80000000000001,15,-2.7071139526271934e-7,-4.06383281435293e-7
16,113.92000000000002,15,0.0,-0.0
17,121.04,15,-5.5857403223392997e-8,-4.762624551355692e-8
18,128.16000000000003,15,0.0,-0.0
19,135.28,15,-1.205735403879805e-8,-4.130635843446566e-9
20,142.4,15,0.0,-0.0
1,7.120000000000001,16,2.524016768346445,1.5537928937163235
2,14.240000000000002,16,0.0,-0.0
3,21.360000000000003,16,0.12682580467614515,0.04082767413265038
4,28.480000000000004,16,0.0,-0.0
5,35.6,16,0.006404212823883344,0.019793314902244345
6,42.720000000000006,16,0.0,-0.0
7,49.84,16,-0.0009500552527609038,0.0013028331636918131
8,56.96000000000001,16,0.0,-0.0
9,64.08000000000001,16,-0.00011641947856217438,0.00011528369293621373
10,71.2,16,0.0,-0.0
11,78.32000000000001,16,-2.5391470635353952e-5,5.493232545330983e-6
12,85.44000000000001,16,0.0,-0.0
13,92.56000000000002,16,-3.1195404677685557e-6,-1.311216779485047e-6
14,99.68,16,0.0,-0.0
15,106.80000000000001,16,-2.8935711898181915e-7,-3.8021795601059855e-7
16,113.92000000000002,16,0.0,-0.0
17,121.04,16,-5.784840739376523e-9,-6.829281799627155e-8
18,128.16000000000003,16,0.0,-0.0
19,135.28,16,5.665636906073192e-9,-7.977961547484354e-9
20,142.4,16,0.0,-0.0
1,7.120000000000001,17,1.7811748473796725,2.4692172870420706
2,14.240000000000002,17,0.0,-0.0
3,21.360000000000003,17,0.002567007823865902,0.1370923038947038
4,28.480000000000004,17,0.0,-0.0
5,35.6,17,-0.02031592768150887,-0.005840533420099407
6,42.720000000000006,17,0.0,-0.0
7,49.84,17,0.000359018546221104,-0.0013439479064307298
8,56.96000000000001,17,0.0,-0.0
9,64.08000000000001,17,0.0001656379691573751,-6.418327943658997e-5
10,71.2,17,0.0,-0.0
11,78.32000000000001,17,1.2126477102962186e-5,2.2930101120403316e-5
12,85.44000000000001,17,0.0,-0.0
13,92.56000000000002,17,-2.4534715644146833e-6,2.1987801617283204e-6
14,99.68,17,0.0,-0.0
15,106.80000000000001,17,-3.911821364476096e-7,-2.641284663173182e-7
16,113.92000000000002,17,0.0,-0.0
17,121.04,17,2.2731285288820614e-8,-6.137453374271959e-8
18,128.16000000000003,17,0.0,-0.0
19,135.28,17,9.838261505679502e-9,-9.448566567842512e-10
20,142.4,17,0.0,-0.0
1,7.120000000000001,18,0.7697070887405032,3.003447872998698
2,14.240000000000002,18,0.0,-0.0
3,21.360000000000003,18,-0.14124786389986363,0.05763771161138179
4,28.480000000000004,18,0.0,-0.0
5,35.6,18,0.014325864025431161,-0.01373447141739736
6,42.720000000000006,18,0.0,-0.0
7,49.84,18,0.00024697599359492365,0.0013282663498851422
8,56.96000000000001,18,0.0,-0.0
9,64.08000000000001,18,-0.00018957590969134017,-3.0388340464195212e-5
10,71.2,18,0.0,-0.0
11,78.32000000000001,18,1.9391274967530754e-5,-1.6635260973429887e-5
12,85.44000000000001,18,0.0,-0.0
13,92.56000000000002,18,6.118026825033981e-7,3.3871581982770676e-6
14,99.68,18,0.0,-0.0
15,106.80000000000001,18,-4.5615143680639743e-7,-2.0694284450649036e-7
16,113.92000000000002,18,0.0,-0.0
17,121.04,18,5.994649615094209e-8,-3.8132408789255015e-8
18,128.16000000000003,18,0.0,-0.0
19,135.28,18,-1.697906804032382e-9,1.1862363042883121e-8
20,142.4,18,0.0,-0.0
1,7.120000000000001,19,-0.355717400456936,3.077430430325604
2,14.240000000000002,19,0.0,-0.0
3,21.360000000000003,19,-0.10899543167117691,-0.11104020069102212
4,28.480000000000004,19,0.0,-0.0
5,35.6,19,0.005949020721576699,0.018836355955338856
6,42.720000000000006,19,0.0,-0.0
7,49.84,19,-0.000607077374171215,-0.0012441397703144516
8,56.96000000000001,19,0.0,-0.0
9,64.08000000000001,19,0.00014555663618810477,0.0001336729025470846
10,71.2,19,0.0,-0.0
11,78.32000000000001,19,-2.0327997069064723e-5,-1.636464132625644e-5
12,85.44000000000001,19,0.0,-0.0
13,92.56000000000002,19,3.1606087601446485e-6,1.7352953079340795e-6
14,99.68,19,0.0,-0.0
15,106.80000000000001,19,-4.789495011001752e-7,-1.9230243703791438e-7
16,113.92000000000002,19,0.0,-0.0
17,121.04,19,7.215178370781108e-8,1.615744828226566e-8
18,128.16000000000003,19,0.0,-0.0
19,135.28,19,-9.13680478657569e-9,-6.486335905816159e-10
20,142.4,19,0.0,-0.0
1,7.120000000000001,20,-1.4252671961968015,2.680217133193309
2,14.240000000000002,20,0.0,-0.0
3,21.360000000000003,20,0.07624255758294969,-0.1477107703833605
4,28.480000000000004,20,0.0,-0.0
5,35.6,20,-0.01955234238862261,-0.004303483376233558
6,42.720000000000006,20,0.0,-0.0
7,49.84,20,0.0007431320965236331,0.000943028187945178
8,56.96000000000001,20,0.0,-0.0
9,64.08000000000001,20,-6.239338669421645e-5,-0.00017721794669211632
10,71.2,20,0.0,-0.0
11,78.32000000000001,20,-1.0515620570410992e-5,2.188961565743049e-5
12,85.44000000000001,20,0.0,-0.0
13,92.56000000000002,20,2.7863400911854555e-6,-1.5524360859786014e-6
14,99.68,20,0.0,-0.0
15,106.80000000000001,20,-4.368839746745522e-7,-7.556330075814718e-8
16,113.92000000000002,20,0.0,-0.0
17,121.04,20,4.3779439286058765e-8,4.5206233390055826e-8
18,128.16000000000003,20,0.0,-0.0
19,135.28,20,-1.9901831467665717e-9,-1.094591950820713e-8
20,142.4,20,0.0,-0.0
1,7.120000000000001,21,-2.2757483413197632,1.8723215768900803
2,14.240000000000002,21,0.0,-0.0
3,21.360000000000003,21,0.17803418765055154,0.014761900693781622
4,28.480000000000004,21,0.0,-0.0
5,35.6,21,0.011908263970864488,-0.014003471010417637
6,42.720000000000006,21,0.0,-0.0
7,49.84,21,-0.0009325536158323016,-0.00038006603783155183
8,56.96000000000001,21,0.0,-0.0
9,64.08000000000001,21,-1.0848447760123885e-5,0.0001932388431763071
10,71.2,21,0.0,-0.0
11,78.32000000000001,21,2.3058870584277938e-5,2.1421826290936924e-6
12,85.44000000000001,21,0.0,-0.0
13,92.56000000000002,21,-3.7432740651465966e-7,-3.056468256605865e-6
14,99.68,21,0.0,-0.0
15,106.80000000000001,21,-4.1885238098630324e-7,9.913651431778907e-8
16,113.92000000000002,21,0.0,-0.0
17,121.04,21,2.4536218187836414e-8,5.611963813684086e-8
18,128.16000000000003,21,0.0,-0.0
19,135.28,21,6.88683112408674e-9,-3.4424724624256995e-9
20,142.4,21,0.0,-0.0
1,7.120000000000001,22,-2.7755379776493005,0.7777354957636321
2,14.240000000000002,22,0.0,-0.0
3,21.360000000000003,22,0.04605914172786098,0.1760116437756531
4,28.480000000000004,22,0.0,-0.0
5,35.6,22,0.008274463350189696,0.014946904933597282
6,42.720000000000006,22,0.0,-0.0
7,49.84,22,0.0012377375947317164,-0.00030265077077854793
8,56.96000000000001,22,0.0,-0.0
9,64.08000000000001,22,9.934086328509438e-5,-0.000196413855239714
10,71.2,22,0.0,-0.0
11,78.32000000000001,22,-1.0334739007789062e-5,-2.3466521527452123e-5
12,85.44000000000001,22,0.0,-0.0
13,92.56000000000002,22,-3.6561838314197003e-6,-7.02866749167497e-7
14,99.68,22,0.0,-0.0
15,106.80000000000001,22,-3.847750325845937e-7,3.4722932886917647e-7
16,113.92000000000002,22,0.0,-0.0
17,121.04,22,9.522903220406e-9,7.84189551488483e-8
18,128.16000000000003,22,0.0,-0.0
19,135.28,22,1.2207725938643297e-8,6.801915118888725e-9
20,142.4,22,0.0,-0.0
1,7.120000000000001,23,-2.8480698995449973,-0.4333077364898659
2,14.240000000000002,23,0.0,-0.0
3,21.360000000000003,23,-0.1626831874383215,0.11230753056654738
4,28.480000000000004,23,0.0,-0.0
5,35.6,23,-0.017161607550618872,0.001913241988640212
6,42.720000000000006,23,0.0,-0.0
7,49.84,23,-0.001289523680396365,0.0008841170742004606
8,56.96000000000001,23,0.0,-0.0
9,64.08000000000001,23,-0.00017985322696957806,0.00013783478194300555
10,71.2,23,0.0,-0.0
11,78.32000000000001,23,-1.8834032109654165e-5,2.0725386135267867e-5
12,85.44000000000001,23,0.0,-0.0
13,92.56000000000002,23,-2.2362710708635085e-6,3.2674203428547428e-6
14,99.68,23,0.0,-0.0
15,106.80000000000001,23,-2.3357656458828093e-7,5.023512956991451e-7
16,113.92000000000002,23,0.0,-0.0
17,121.04,23,-2.2737884035930867e-8,7.830514931838886e-8
18,128.16000000000003,23,0.0,-0.0
19,135.28,23,-1.340562523008173e-9,9.74277204770672e-9
20,142.4,23,0.0,-0.0
1,7.120000000000001,24,-2.485085984366968,-1.5720431887038486
2,14.240000000000002,24,0.0,-0.0
3,21.360000000000003,24,-0.16856349716745886,-0.11081345999191285
4,28.480000000000004,24,0.0,-0.0
5,35.6,24,0.00482877830754255,-0.01513322605027963
6,42.720000000000006,24,0.0,-0.0
7,49.84,24,0.0008063373836075359,-0.0013473572584526616
8,56.96000000000001,24,0.0,-0.0
9,64.08000000000001,24,0.00021171330553256996,-6.644895910971587e-5
10,71.2,24,0.0,-0.0
11,78.32000000000001,24,2.7322786344916834e-5,8.53078910984779e-6
12,85.44000000000001,24,0.0,-0.0
13,92.56000000000002,24,2.41012754113396e-6,3.208115464905946e-6
14,99.68,24,0.0,-0.0
15,106.80000000000001,24,2.1934874365759177e-8,5.750537960721617e-7
16,113.92000000000002,24,0.0,-0.0
17,121.04,24,-4.717974868990688e-8,7.154739642208302e-8
18,128.16000000000003,24,0.0,-0.0
19,135.28,24,-1.4234739439575233e-8,5.218732418842025e-9
20,142.4,24,0.0,-0.0
1,7.120000000000001,25,-1.7450014094595012,-2.464631886045473
2,14.240000000000002,25,0.0,-0.0
3,21.360000000000003,25,0.05280353880420028,-0.20226227142832834
4,28.480000000000004,25,0.0,-0.0
5,35.6,25,0.012292349078482794,0.008404254404857252
6,42.720000000000006,25,0.0,-0.0
7,49.84,25,-4.897629602160253e-6,0.001720200034863877
8,56.96000000000001,25,0.0,-0.0
9,64.08000000000001,25,-0.00023600162858332743,-4.6211371400409056e-7
10,71.2,25,0.0,-0.0
11,78.32000000000001,25,-6.778201259471558e-6,-2.9532632081622815e-5
12,85.44000000000001,25,0.0,-0.0
13,92.56000000000002,25,4.012781794103641e-6,-1.6848999433646651e-6
14,99.68,25,0.0,-0.0
15,106.80000000000001,25,3.5378651626240293e-7,5.302311087928752e-7
16,113.92000000000002,25,0.0,-0.0
17,121.04,25,-6.88943610439959e-8,6.554142146381003e-8
18,128.16000000000003,25,0.0,-0.0
19,135.28,25,-1.0493689033466424e-8,-5.968229083731271e-9
20,142.4,25,0.0,-0.0
1,7.120000000000001,26,-0.743054721452656,-2.977464883154257
2,14.240000000000002,26,0.0,-0.0
3,21.360000000000003,26,0.21849245029889489,-0.02857537107335952
4,28.480000000000004,26,0.0,-0.0
5,35.6,26,-0.01328372297754952,0.009731998220601331
6,42.720000000000006,26,0.0,-0.0
7,49.84,26,-0.0006807285936761788,-0.0019375787843842723
8,56.96000000000001,26,0.0,-0.0
9,64.08000000000001,26,0.00023803270337448992,0.00011384256948115955
10,71.2,26,0.0,-0.0
11,78.32000000000001,26,-3.0041684138568963e-5,1.9341607070589385e-5
12,85.44000000000001,26,0.0,-0.0
13,92.56000000000002,26,3.130650796199394e-7,-5.1470640842438896e-6
14,99.68,26,0.0,-0.0
15,106.80000000000001,26,6.079330840811125e-7,4.79974448857633e-7
16,113.92000000000002,26,0.0,-0.0
17,121.04,26,-1.149833811023499e-7,3.2818708853775016e-8
18,128.16000000000003,26,0.0,-0.0
19,135.28,26,8.377675932225663e-9,-2.084827127015918e-8
20,142.4,26,0.0,-0.0
1,7.120000000000001,27,0.3683894258534281,-3.03471300072945
2,14.240000000000002,27,0.0,-0.0
3,21.360000000000003,27,0.10276454113635788,0.19514057970285958
4,28.480000000000004,27,0.0,-0.0
5,35.6,27,-0.0034294555559352246,-0.017056163449893975
6,42.720000000000006,27,0.0,-0.0
7,49.84,27,0.0012014549975027154,0.0019070681822438388
8,56.96000000000001,27,0.0,-0.0
9,64.08000000000001,27,-0.00017436618710085392,-0.00023008985884811898
10,71.2,27,0.0,-0.0
11,78.32000000000001,27,3.139130276713184e-5,2.85119498006271e-5
12,85.44000000000001,27,0.0,-0.0
